sentence_id,candidate_label,positive_similarity,positive_prototype_id,positive_prototype_text,hard_negative_similarity,hard_negative_prototype_id,hard_negative_prototype_text,semantic_margin,positive_threshold,margin_threshold,embedding_pass,sentence_text,company_id,company_name,report_year,section,company_attribution,status_code,rule_confidence,source_file,pdf_page
CAND-00616,AI_GENERAL,0.434449,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.416031,PRO-203,人工智能正在推动金融行业数字化转型。,0.018418,0.72,0.08,0,报告期内，加入AI 写响应国家及深圳金融整合已备案的“通达信个人投资者可利用其公式体系，千档盘口、科技发展政策，通过先Tendency GPT 大模型算进行多元资产配置、通达逐笔委托分析速度提进技术提升金融服务法”实现AI 智能化，拥跨市场分析、借助AI信行升；交易扩展功能覆盖质量与效率、强化风险有AIPC 本地计算能力。,688318.SH,财富趋势,2025,核心竞争力,UNKNOWN,WEAK_GENERIC,0.75,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14
CAND-00616,TECH_LLM,0.489004,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.398164,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.09084,0.72,0.08,0,报告期内，加入AI 写响应国家及深圳金融整合已备案的“通达信个人投资者可利用其公式体系，千档盘口、科技发展政策，通过先Tendency GPT 大模型算进行多元资产配置、通达逐笔委托分析速度提进技术提升金融服务法”实现AI 智能化，拥跨市场分析、借助AI信行升；交易扩展功能覆盖质量与效率、强化风险有AIPC 本地计算能力。,688318.SH,财富趋势,2025,核心竞争力,UNKNOWN,WEAK_GENERIC,0.75,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14
CAND-00617,PRODUCT_CUSTOMER,0.353261,PRO-062,客户流失模型识别高风险客群并触发挽留策略。,0.315539,PRO-065,营销人员根据经验对客户进行人工分组。,0.037722,0.72,0.08,0,清洗、同步、存储与搜统软度，解决一词多意情况讯标签的用户画像信索，解决用户获取各类件下，资讯语义与标签含息实现资讯个性化推资讯割裂的问题，为用V3.0义一致才关联标签。,688318.SH,财富趋势,2025,核心竞争力,UNKNOWN,,0.1,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14
CAND-00618,AI_GENERAL,0.330436,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.265592,PRO-203,人工智能正在推动金融行业数字化转型。,0.064844,0.72,0.08,0,"合/54,619.59 8,557.95 26,860.33////计情况说明1、募投项目“通达信可视化金融终端项目”和“通达信开放式人工智能项目”于2025年12月结项。",688318.SH,财富趋势,2025,核心竞争力,UNKNOWN,,0.55,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,15
CAND-00619,AI_GENERAL,0.482547,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.347018,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.135529,0.72,0.08,0,公司坚定信心，对现有市场深耕细作，充分发挥核心竞争力，依托丰富的产品经验，持续完善业务平台的生态布局，加大对人工智能大模型技术的投入和研发，并逐步落地应用成果。,688590.SH,新致软件,2025,业务概要,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,1
CAND-00619,TECH_LLM,0.393265,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.395168,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,-0.001902,0.72,0.08,0,公司坚定信心，对现有市场深耕细作，充分发挥核心竞争力，依托丰富的产品经验，持续完善业务平台的生态布局，加大对人工智能大模型技术的投入和研发，并逐步落地应用成果。,688590.SH,新致软件,2025,业务概要,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,1
CAND-00620,AI_GENERAL,0.339522,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.405371,PRO-203,人工智能正在推动金融行业数字化转型。,-0.06585,0.72,0.08,0,2025年，软件行业延续高景气增长态势，增长核心驱动力源于企业数字化转型向深水区迈进、《数字中国建设2025年行动方案》落地实施、“东数西算”工程全面深化、信创产业从“安全可控”向“价值创造”战略跃迁，以及以生成式人工智能大模型为代表的新兴技术实现从技术突破到规模化商业落地的跨越式发展。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00620,TECH_LLM,0.290298,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.331714,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,-0.041417,0.72,0.08,0,2025年，软件行业延续高景气增长态势，增长核心驱动力源于企业数字化转型向深水区迈进、《数字中国建设2025年行动方案》落地实施、“东数西算”工程全面深化、信创产业从“安全可控”向“价值创造”战略跃迁，以及以生成式人工智能大模型为代表的新兴技术实现从技术突破到规模化商业落地的跨越式发展。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00621,TECH_LLM,0.523958,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.40441,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.119549,0.72,0.08,0,企业不仅需要掌握大模型、云计算、区块链等底层技术，更需要具备将这些技术与保险、银行等具体业务场景深度融合的能力，提供端到端的智能化解决方案。,688590.SH,新致软件,2025,业务概要,UNKNOWN,WEAK_GENERIC,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00622,AI_ENGINEERING,0.337305,PRO-047,模型监控平台持续检测数据漂移和预测性能变化。,0.400368,PRO-049,公司建设普通数据仓库用于报表查询。,-0.063063,0.72,0.08,0,具备完善的数据治理体系和隐私计算技术的企业将占据优势。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00622,TECH_PRIVACY,0.511135,PRO-042,隐私计算平台支持多家金融机构开展联合反欺诈建模。,0.419217,PRO-045,公司使用加密传输保护网站登录数据。,0.091918,0.72,0.08,0,具备完善的数据治理体系和隐私计算技术的企业将占据优势。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00623,AI_GENERAL,0.434333,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.376866,PRO-203,人工智能正在推动金融行业数字化转型。,0.057467,0.72,0.08,0,在国家“十四五”规划收官与“十五五”规划谋划的交汇期，以及“东数西算”工程全面铺开的背景下，行业呈现出“AI 原生化、算力普惠化、数据资产化”的显著特征。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00624,AI_GENERAL,0.387464,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.373391,PRO-203,人工智能正在推动金融行业数字化转型。,0.014073,0.72,0.08,0,"新致软件作为行业领先的软件和信息技术服务公司，将持续推动和加强云计算、大数据、物联网、人工智能、区块链、5G、信息安全等新一代信息技术在各行业的深度应用,推动公司业务向更广阔领域加速发展，不断探索新业务和新模式，强化自身品牌优势。",688590.SH,新致软件,2025,业务概要,COMPANY,APPLIED,0.65,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00625,TECH_LLM,0.470036,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.462991,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.007045,0.72,0.08,0,能够快速适配开源大模型、构建开发者生态，并提供全生命周期服务的头部企业，将主导市场话语权。,688590.SH,新致软件,2025,业务概要,UNKNOWN,R_AND_D,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00626,AI_GENERAL,0.448572,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.415473,PRO-203,人工智能正在推动金融行业数字化转型。,0.033099,0.72,0.08,0,随着企业数字化需求从单一的系统建设升级为“业务+AI”的深度融合，行业准入门槛发生了结构性变化：1）技术与场景的融合壁垒：单纯的代码编写能力已不再是核心竞争力，“行业Know-How+AI工程化能力”成为关键壁垒。,688590.SH,新致软件,2025,业务概要,UNKNOWN,R_AND_D,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,3
CAND-00627,AI_GENERAL,0.512173,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.528829,PRO-203,人工智能正在推动金融行业数字化转型。,-0.016656,0.72,0.08,0,2025年以生成式人工智能（AIGC）为代表的新技术在金融、制造等核心领域的规模化落地标志着行业正式迈入“智能化重构”的新阶段。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00627,TECH_LLM,0.467119,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.411746,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.055373,0.72,0.08,0,2025年以生成式人工智能（AIGC）为代表的新技术在金融、制造等核心领域的规模化落地标志着行业正式迈入“智能化重构”的新阶段。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00628,AI_GENERAL,0.348574,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.302629,PRO-203,人工智能正在推动金融行业数字化转型。,0.045945,0.72,0.08,0,2025年，在“因地制宜发展新质生产力”政策主线牵引下，据中国信通院测算，2024年我国人工智能核心产业规模已突破9000亿元，同比增长24%，2025年有望达1.2万亿元。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00629,TECH_LLM,0.485992,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.389369,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.096622,0.72,0.08,0,Token 调用量从年初到年末的几何级增长，不仅验证了推理成本快速下降带来的经济可行性，更标志着大模型已从“实验室玩具”真正进入企业核心生产流程。,688590.SH,新致软件,2025,业务概要,UNKNOWN,R_AND_D,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00630,TECH_LLM,0.482213,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.405107,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.077106,0.72,0.08,0,Token 调用量是衡量大模型应用深度和广度的核心先行指标。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00631,AI_GENERAL,0.377964,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.38055,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,-0.002586,0.72,0.08,0,中国AI 企业数量超过6000家，全球占比达16%，形成从基础底座、模型框架到行业应用的完整产业体系，这一增长速度远超同期GDP 增速，更加凸显了人工智能作为新质生产力核心引擎的地位。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00632,TECH_LLM,0.402295,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.424391,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,-0.022095,0.72,0.08,0,如果说2024年是大模型的“涌现之年”，那么2025年则是大模型的“应用元年”。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00633,TECH_LLM,0.444004,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.365431,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.078573,0.72,0.08,0,据中国信通院统计，2025年全年，公有云大模型（对客侧）Token 调用量约2000万亿次，国内日均Token 消耗量在2025年年初达到10万亿次，同比2024年年初增长约100 倍。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00634,AI_GENERAL,0.492955,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.493013,PRO-203,人工智能正在推动金融行业数字化转型。,-5.8e-05,0.72,0.08,0,特别是在金融领域，AI 不仅用于降本增效，更开始参与核心风控与产品创新，成为新质生产力的典型代表。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00635,AI_GENERAL,0.56051,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.345274,PRO-203,人工智能正在推动金融行业数字化转型。,0.215236,0.72,0.08,0,软件不再仅仅是流程的自动化工具，而是成为了具备推理能力和创造能力的“智能体”。,688590.SH,新致软件,2025,业务概要,UNKNOWN,WEAK_GENERIC,0.35,688590.SH_新致软件_2025_管理层讨论与分析.pdf,4
CAND-00636,AI_GENERAL,0.361866,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.365326,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,-0.00346,0.72,0.08,0,2025年被业界广泛定义为“AI 应用元年”或“智能体商业化元年”。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00637,AI_GENERAL,0.403104,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.364674,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.038431,0.72,0.08,0,OpenClaw 主要是通过开放的Skill 模块机制、本地记忆管理以及极低的安装成本，让AI 从“能说会道”走向“能动手干活”。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00638,AI_GENERAL,0.388689,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.320768,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.067922,0.72,0.08,0,开源AI 智能体OpenClaw 的爆火并非偶然，而是2026年政策、技术与市场三重力量共振的结果，OpenClaw 展现的能力（本地文件操作、程序自动化、跨软件协同）指明了未来AI 操作系统级集成的方向。,688590.SH,新致软件,2025,业务概要,UNKNOWN,WEAK_GENERIC,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00639,AI_GENERAL,0.435271,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.263649,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.171621,0.72,0.08,0,据赛迪顾问发布的《中国2025 中国智能体市场发展研究报告》显示，2024年中国智能体市场规模达47.5亿元，同比增长64.4%；预计2025年将达78.4亿元，增速持续超过60%。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00640,AI_GENERAL,0.442749,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.407188,PRO-203,人工智能正在推动金融行业数字化转型。,0.035561,0.72,0.08,0,普通用户也能轻松拥有可处理日常事务的“数字员工”，这一突破降低了AI 应用的技术门槛。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00641,AI_GENERAL,0.560708,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.31295,PRO-203,人工智能正在推动金融行业数字化转型。,0.247758,0.72,0.08,0,智能体作为连接大模型能力与产业价值的关键载体，在这一年完成了从试点探索到规模化商用的关键跨越。,688590.SH,新致软件,2025,业务概要,UNKNOWN,PILOT,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00641,TECH_LLM,0.41813,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.398218,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.019912,0.72,0.08,0,智能体作为连接大模型能力与产业价值的关键载体，在这一年完成了从试点探索到规模化商用的关键跨越。,688590.SH,新致软件,2025,业务概要,UNKNOWN,PILOT,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00642,AI_GENERAL,0.415506,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.340143,PRO-203,人工智能正在推动金融行业数字化转型。,0.075362,0.72,0.08,0,未来，操作系统原生集成AI 智能体能力将成为必然趋势。,688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00643,AI_GENERAL,0.531938,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.31871,PRO-203,人工智能正在推动金融行业数字化转型。,0.213228,0.72,0.08,0,未来，智能体能否在复杂、动态、多约束的真实环境中稳定交付可解释、可审计、可复现的业务成果，将成为智能体产品和解决方案发展的分水岭，也决定了人工智能从辅助工具走向核心生产力的演进速度。,688590.SH,新致软件,2025,业务概要,UNKNOWN,COMMERCIAL,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00644,AI_GENERAL,0.518104,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.298055,PRO-203,人工智能正在推动金融行业数字化转型。,0.220048,0.72,0.08,0,这一增长得益于模型推理能力、多模态融合与记忆机制的持续突破，以及智能体架构和低门槛智能体开发平台的广泛应用。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.55,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00645,AI_GENERAL,0.481536,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.384697,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.096839,0.72,0.08,0,"这只“虾”的全名是OpenClaw,一个开源AI 智能体框架，其核心功能是让大模型实现“主动执行任务”，而非单纯对话。",688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00645,TECH_LLM,0.365003,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.342767,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.022236,0.72,0.08,0,"这只“虾”的全名是OpenClaw,一个开源AI 智能体框架，其核心功能是让大模型实现“主动执行任务”，而非单纯对话。",688590.SH,新致软件,2025,业务概要,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00646,AI_GENERAL,0.538363,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.404065,PRO-203,人工智能正在推动金融行业数字化转型。,0.134298,0.72,0.08,0,随着“人工智能+”行动在政务、医疗、交通、能源等重点领域深入推进，智能体正从技术验证迈向规模化价值兑现阶段。,688590.SH,新致软件,2025,业务概要,UNKNOWN,R_AND_D,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,5
CAND-00647,AI_GENERAL,0.393193,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.350974,PRO-203,人工智能正在推动金融行业数字化转型。,0.042219,0.72,0.08,0,3）全面实施“人工智能+”行动，加强人工智能同科技创新、产业发展、文化建设、民生保障、社会治理相结合，抢占人工智能产业应用制高点，全方位赋能千行百业。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,6
CAND-00648,AI_GENERAL,0.431331,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.331655,PRO-203,人工智能正在推动金融行业数字化转型。,0.099676,0.72,0.08,0,推动工业互联网平台内嵌AI 能力，打造“5G+工业互联网”升级版，为企业提供“平台+智能体”的新型服务。,688590.SH,新致软件,2025,业务概要,UNKNOWN,R_AND_D,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,6
CAND-00649,AI_GENERAL,0.332031,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.38085,PRO-203,人工智能正在推动金融行业数字化转型。,-0.048819,0.72,0.08,0,规划积极提出人工智能、数字经济等新兴领域国际规则的中国方案，标志着中国从数字经济的技术应用者向全球规则制定者的角色升级。,688590.SH,新致软件,2025,业务概要,UNKNOWN,APPLIED,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,6
CAND-00650,AI_GENERAL,0.385848,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.28036,PRO-203,人工智能正在推动金融行业数字化转型。,0.105488,0.72,0.08,0,公司经过多年的自主研发，掌握了一批较为领先的核心技术，形成包括项目管理所需技术、项目实施所需技术、面向具体行业业务领域解决方案等综合技术体系，建设新致新知人工智能平台、新致云PaaS 平台、技术开发平台（NewtouchOne）、企业数字信息化管理平台（NewtouchEDS）、技术验证平台（NewtouchX）等核心技术平台，利用自身的技术优势和研发团队开发了面向特定行业以及应用需求的解决方案，通过这些解决方案，能够为客户的信息系统提供量身定做的技术服务，以满足业务流程的要求。,688590.SH,新致软件,2025,核心竞争力,COMPANY,R_AND_D,0.65,688590.SH_新致软件_2025_管理层讨论与分析.pdf,11
CAND-00651,AI_GENERAL,0.477927,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.435882,PRO-203,人工智能正在推动金融行业数字化转型。,0.042045,0.72,0.08,0,近年来，公司陆续建立云计算、大数据、人工智能及区块链实验室，不断将新技术与行业应用相结合，帮助客户上云升级、做出智能化商业分析。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.65,688590.SH_新致软件_2025_管理层讨论与分析.pdf,11
CAND-00652,TECH_ML,0.425391,PRO-002,研发团队使用图神经网络识别账户之间的异常资金关联。,0.281357,PRO-004,公司采用传统回归方法编制年度预算预测。,0.144034,0.72,0.08,0,NBDOneclick（NewtouchBigDataOneclick）是公司自主研发的工具型技术，主要应用于金融大数据的解决方案中，应用该技术的解决方案实现了金融机构底层数据的一致性，并克服了大数据应用环节（主要包括数据采集、数据加工、深度学习以及数据可视化等）的数据差异性及处理复杂性，同时解决了底层应用中存在的技术障碍，并通过分布式架构降低了数据处理的成本。,688590.SH,新致软件,2025,核心竞争力,COMPANY,R_AND_D,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00653,AI_GENERAL,0.445034,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.308939,PRO-203,人工智能正在推动金融行业数字化转型。,0.136095,0.72,0.08,0,公司具备丰富的技术积累和项目经验，在此基础上形成了自主研发的核心技术，重点覆盖了大数据、人工智能、移动互联和云计算等领域。,688590.SH,新致软件,2025,核心竞争力,COMPANY,R_AND_D,0.65,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00654,AI_GENERAL,0.43505,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.359913,PRO-203,人工智能正在推动金融行业数字化转型。,0.075137,0.72,0.08,0,公司的专有技术主要包括“保险行业数据模型”、“异构大数据一站式处理技术”、“金融知识语料库技术”和“新致新知人工智能平台”，公司将专有技术应用于各个细分行业，为主要客户提供多项解决方案。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00654,TECH_LLM,0.487281,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.338951,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.14833,0.72,0.08,0,公司的专有技术主要包括“保险行业数据模型”、“异构大数据一站式处理技术”、“金融知识语料库技术”和“新致新知人工智能平台”，公司将专有技术应用于各个细分行业，为主要客户提供多项解决方案。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00655,TECH_LLM,0.552074,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.325575,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.226498,0.72,0.08,0,其中，保险行业数据模型为保险公司信息系统的自主可控贡献力量；异构大数据一站式处理技术提升了数据处理的效率；金融知识语料库技术提高了金融行业信息系统的智能化程度，该技术积累了丰富的应用场景、大幅缩短了机器应答时间、明显提升了搜索的精度和速度、支持多轮人机对话。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00656,AI_GENERAL,0.511509,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.402787,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.108722,0.72,0.08,0,报告期内，公司发布最新AI 产品技术体系，依托“知识库”、“大模型”和“智能体（Agent）”技术，将“新致新知人工智能平台”赋能各行业营销和知识流程两大领域。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00656,TECH_LLM,0.466335,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.387656,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.078679,0.72,0.08,0,报告期内，公司发布最新AI 产品技术体系，依托“知识库”、“大模型”和“智能体（Agent）”技术，将“新致新知人工智能平台”赋能各行业营销和知识流程两大领域。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00657,TECH_LLM,0.490292,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.299133,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.19116,0.72,0.08,0,知识语料库技术能高效处理海量信息的能力正好满足这一需求。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,12
CAND-00658,TECH_LLM,0.450022,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.422411,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.027611,0.72,0.08,0,新知大模型采用MoE（专家混合架构，MixtureofExperts）技术，参数规模达98B 级别，融合万亿级Token 的大规模行业数据。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00659,TECH_LLM,0.43338,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.306398,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.126982,0.72,0.08,0,新致新知知识库产品将面向多个垂直行业进行拓展，例如，在汽车险领域知识语料库提供数据资源（涉及汽车零配件管理、个性化定制、经销商服务等等），新致新知平台已成功接入多家中、小型保险公司，保险经纪、理赔人员甚至是汽车从业人员均可以通过平台上传并整理标记知识库。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00660,AI_ENGINEERING,0.458665,PRO-048,AI中台向多个金融产品提供统一推理和特征服务。,0.18633,PRO-049,公司建设普通数据仓库用于报表查询。,0.272334,0.72,0.08,0,未来基于汽车险知识库，并通过大模型训练出的保险人工智能产品将应用于保险反欺诈、保险理赔定价、二手车交易、保费定价等领域，带来保险行业效率提升并产生新的商业模式。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
